time,phase,knee_r_rad,knee_l_rad,hip_r_rad,hip_l_rad,ankle_r_rad,ankle_l_rad,tau_demand_r_Nm,tau_demand_l_Nm,X_geom_r_mm,X_geom_l_mm
1.1499999999999841,3,0.7919555125909429,0.8007677320443347,0.41889387947544887,0.42653655543025043,-0.18011484914685513,-0.17956580466421665,0.0,0.0,23.951112185226428,23.730806698891634
1.159999999999983,3,0.7582662600451059,0.7675030364749967,0.4154226449327298,0.42332301067945816,-0.19950281764164068,-0.19917684968480157,0.0,0.0,24.793343498872357,24.562424088125084
1.169999999999982,3,0.714630219051821,0.7250658964578025,0.40651573348798586,0.41460602374327454,-0.22226784787891923,-0.2216413422182581,0.0,0.0,25.884244523704478,25.62335258855494
1.1799999999999808,3,0.6613334179362644,0.6722537749576213,0.39305278522689596,0.40085588569770675,-0.2516944377689945,-0.24957112149477167,0.0,0.0,27.21666455159339,26.94365562605947
1.1899999999999797,3,0.6128297794352047,0.6232737942996179,0.37355970728420007,0.3796745564400843,-0.2794434935351407,-0.27690690902962045,0.0,0.0,28.429255514119887,28.168155142509555
1.1999999999999786,3,0.5720426893441769,0.5842346417324527,0.34881567342082087,0.35453532512895786,-0.3080594354333822,-0.30019911165474134,0.0,0.0,29.448932766395576,29.144133956688687
1.2099999999999775,3,0.5335062186853057,0.5473367502139415,0.32267729919016674,0.32830518135976766,-0.3425772949169615,-0.3327852458130408,0.0,0.0,30.41234453286736,30.066581244651463
1.2199999999999764,3,0.49902689999923106,0.5131609568470397,0.2986330909418712,0.3037376511243325,-0.3703961974461829,-0.3615164050718383,0.0,0.0,31.274327500019226,30.92097607882401
1.2299999999999753,3,0.4639552300090026,0.478485355575839,0.2794221183101538,0.2840177528476542,-0.3902576618607374,-0.38258322052713023,0.0,0.0,32.151119249774936,31.787866110604025
1.2399999999999742,3,0.42919507692764647,0.44494591499806035,0.25968190975025923,0.2641664406682647,-0.42173370540908567,-0.41077489003740614,0.0,0.0,33.020123076808844,32.62635212504849
1.2499999999999731,3,0.39620755800480006,0.41374132949399484,0.24076702851082324,0.24515517971445608,-0.44494373722939007,-0.4252977074679111,0.0,0.0,33.84481104988,33.406466762650126
1.259999999999972,3,0.3652048137773557,0.3827847736173238,0.22206346553435133,0.2261390622615452,-0.4764211777768123,-0.4621916517403375,0.0,0.0,34.619879655566116,34.18038065956691
1.269999999999971,3,0.33890226839283366,0.3537570634471632,0.20760747740264923,0.21107722501574636,-0.4754181328523534,-0.4601704069712168,0.0,0.0,35.27744329017916,34.90607341382093
1.2799999999999698,3,0.3112570401209251,0.32241086664825186,0.19528631544044117,0.19794662400840657,-0.49534732643220725,-0.49470971906450667,0.0,0.0,35.96857399697687,35.6897283337937
1.2899999999999687,3,0.2870098552993747,0.2944793072576042,0.18611534983732547,0.188033120989656,-0.49677293349870955,-0.4932593719488381,0.0,0.0,36.57475361751563,36.388017318559896
1.2999999999999676,3,0.264712958583181,0.26607212338218506,0.17981103093449388,0.18067109672089662,-0.497708074969222,-0.51684120277455,0.0,0.0,37.13217603542048,37.09819691544538
1.3099999999999665,3,0.24558397470167723,0.2410855218522178,0.17631615808057743,0.17601496127074792,-0.501891489126518,-0.5091647821669807,0.0,0.0,37.610400632458074,37.722861953694554
1.3199999999999654,3,0.22379295976208632,0.215358439404556,0.1748775625375687,0.17404177639694093,-0.4900538812358714,-0.5206216383224799,0.0,0.0,38.155176005947844,38.366039014886105
1.3299999999999643,3,0.19899476290825166,0.19044057034809628,0.173387212594554,0.17219478747308228,-0.5225144265128684,-0.5135403595052122,0.0,0.0,38.77513092729371,38.9889857412976
1.3399999999999632,3,0.17494520282662326,0.16435531911523338,0.17235887415675785,0.17058296621978566,-0.49289409580441235,-0.5382773841696867,0.0,0.0,39.37636992933442,39.64111702211917
1.3499999999999621,3,0.14709823582945536,0.13911247707232596,0.1707328348507649,0.16847899860782614,-0.5437336726618801,-0.49995529274130845,0.0,0.0,40.07254410426362,40.272188073191856
1.359999999999961,3,0.12663674601302408,0.10843617842167314,0.16915139173505434,0.16583802900441857,-0.45934827867727396,-0.5923565472574885,0.0,0.0,40.5840813496744,41.039095539458174
1.36999999999996,3,0.09332640423104731,0.09146579394692485,0.1664166357545353,0.1638477363062561,-0.579099015633076,-0.4935218277985917,0.0,0.0,41.41683989422382,41.46335515132688
1.3799999999999588,3,0.07876361083951178,0.05796003437354716,0.16456527320225772,0.16050992289953395,-0.514629216111328,-0.5883240926804632,0.0,0.0,41.78090972901221,42.30099914066132
